UID,Temperature,Rotationalspeed,Tool wear [hour],Type_L,Type_M
3622,0.6790123456790127,0.2846332945285216,0.38333333333333336,1.0,0.0
3623,0.6913580246913611,0.19848661233993015,0.4166666666666667,1.0,0.0
3624,0.6913580246913611,0.21071012805587896,0.45,0.0,1.0
3625,0.7037037037037024,0.24388824214202565,0.5,0.0,1.0
3626,0.7037037037037024,0.17403958090803262,0.55,0.0,1.0
3627,0.7160493827160508,0.11175785797438886,0.6,0.0,1.0
3628,0.7160493827160508,0.2444703143189756,0.65,1.0,0.0
3629,0.7037037037037024,0.2566938300349244,0.6833333333333333,1.0,0.0
3630,0.6913580246913611,0.14377182770663566,0.7166666666666667,1.0,0.0
3631,0.6790123456790127,0.3940628637951106,0.75,1.0,0.0
3632,0.7037037037037024,0.14610011641443543,0.7833333333333333,0.0,1.0
3633,0.6913580246913611,0.2712456344586729,0.8333333333333334,1.0,0.0
3634,0.6913580246913611,0.20547147846332947,0.8666666666666667,0.0,1.0
3635,0.7037037037037024,0.19266589057043082,0.9166666666666666,1.0,0.0
3636,0.6790123456790127,0.260768335273574,0.95,0.0,1.0
3637,0.7037037037037024,0.16356228172293374,1.0,1.0,0.0
3638,0.7037037037037024,0.26658905704307334,1.0333333333333334,0.0,1.0
3639,0.7160493827160508,0.16123399301513397,1.0833333333333333,0.0,1.0
3640,0.7283950617283992,0.26426076833527357,1.1333333333333333,1.0,0.0
3641,0.7283950617283992,0.21885913853317818,1.1666666666666667,0.0,0.0
3642,0.7283950617283992,0.18626309662398144,1.25,1.0,0.0
3643,0.7283950617283992,0.08207217694994184,1.2833333333333334,1.0,0.0
3644,0.7283950617283992,0.3585564610011641,1.3166666666666667,1.0,0.0
3645,0.7160493827160508,0.22118742724097795,1.35,1.0,0.0
3646,0.7160493827160508,0.14260768335273577,1.3833333333333333,1.0,0.0
3647,0.7160493827160508,0.40454016298020956,1.4166666666666667,0.0,1.0
3648,0.7160493827160508,0.15075669383003498,1.4666666666666666,1.0,0.0
3649,0.7160493827160508,0.16006984866123408,1.5,0.0,1.0
3650,0.7160493827160508,0.18218859138533183,1.55,1.0,0.0
3651,0.7037037037037024,0.1618160651920839,1.5833333333333333,1.0,0.0
3652,0.7160493827160508,0.16065192083818403,1.6166666666666667,1.0,0.0
3653,0.7160493827160508,0.10069848661233993,1.65,0.0,1.0
3654,0.7037037037037024,0.20372526193247964,1.7,1.0,0.0
3655,0.7037037037037024,0.25320139697322475,1.7333333333333334,1.0,0.0
3656,0.7037037037037024,0.30151338766006985,1.7666666666666666,1.0,0.0
3657,0.7160493827160508,0.12514551804423757,1.8,0.0,1.0
3658,0.7160493827160508,0.17986030267753206,1.85,1.0,0.0
3659,0.7160493827160508,0.16356228172293374,1.8833333333333333,0.0,1.0
3660,0.7160493827160508,0.32945285215366715,1.9333333333333333,0.0,1.0
3661,0.7283950617283992,0.13387660069848661,1.9833333333333334,1.0,0.0
3662,0.7407407407407405,0.2741559953434226,2.0166666666666666,0.0,1.0
3663,0.7407407407407405,0.2031431897555297,2.066666666666667,0.0,1.0
3664,0.7407407407407405,0.15948777648428414,2.1166666666666667,0.0,1.0
3665,0.7407407407407405,0.3009313154831199,2.1666666666666665,0.0,1.0
3666,0.7530864197530889,0.11059371362048898,2.216666666666667,0.0,1.0
3667,0.7283950617283992,0.25611175785797446,2.2666666666666666,0.0,1.0
3668,0.7283950617283992,0.28928987194412115,2.316666666666667,1.0,0.0
3669,0.7407407407407405,0.1990686845168801,2.35,1.0,0.0
3670,0.7530864197530889,0.17287543655413273,2.3833333333333333,1.0,0.0
3671,0.7407407407407405,0.310244470314319,2.4166666666666665,1.0,0.0
3672,0.7407407407407405,0.18509895227008155,2.45,0.0,1.0
3673,0.7283950617283992,0.28521536670547154,2.5,1.0,0.0
3674,0.7407407407407405,0.16356228172293374,2.533333333333333,0.0,0.0
3675,0.7160493827160508,0.10360884749708965,2.6166666666666667,1.0,0.0
3676,0.7160493827160508,0.4062863795110595,2.65,0.0,1.0
3677,0.7160493827160508,0.22933643771827716,2.7,0.0,1.0
3678,0.7407407407407405,0.11641443538998841,2.75,0.0,1.0
3679,0.7160493827160508,0.23224679860302677,2.8,1.0,0.0
3680,0.7160493827160508,0.32421420256111755,2.8333333333333335,1.0,0.0
3681,0.7160493827160508,0.3352735739231666,2.8666666666666667,1.0,0.0
3682,0.6913580246913611,0.1658905704307334,2.9,0.0,1.0
3683,0.6790123456790127,0.22235157159487784,2.95,1.0,0.0
3684,0.6790123456790127,0.2270081490104774,2.9833333333333334,0.0,1.0
3685,0.6790123456790127,0.05937136204889415,3.033333333333333,1.0,0.0
3686,0.6666666666666714,0.12339930151338774,3.066666666666667,0.0,1.0
3687,0.6666666666666714,0.13853317811408616,3.1166666666666667,1.0,0.0
3688,0.6790123456790127,0.2660069848661234,3.15,0.0,1.0
3689,0.6790123456790127,0.14668218859138538,3.2,1.0,0.0
3690,0.7037037037037024,0.4196740395809081,3.2333333333333334,1.0,0.0
3691,0.6913580246913611,0.17986030267753206,3.2666666666666666,1.0,0.0
3692,0.6790123456790127,0.16996507566938301,3.3,1.0,0.0
3693,0.6913580246913611,0.3434225844004658,3.3333333333333335,1.0,0.0
3694,0.6913580246913611,0.20547147846332947,3.3666666666666667,1.0,0.0
3695,0.6913580246913611,0.19965075669383003,3.4,0.0,1.0
3696,0.6913580246913611,0.21071012805587896,3.45,1.0,0.0
3697,0.6790123456790127,0.16647264260768335,0.0,1.0,0.0
3698,0.6790123456790127,0.4423748544819558,0.03333333333333333,1.0,0.0
3699,0.6913580246913611,0.3434225844004658,0.06666666666666667,0.0,0.0
3700,0.6790123456790127,0.27997671711292205,0.15,1.0,0.0
3701,0.6790123456790127,0.16239813736903386,0.18333333333333332,1.0,0.0
3702,0.6790123456790127,0.14493597206053555,0.21666666666666667,1.0,0.0
3703,0.6790123456790127,0.1548311990686846,0.25,1.0,0.0
3704,0.6790123456790127,0.1455180442374855,0.2833333333333333,0.0,1.0
3705,0.6790123456790127,0.1350407450523865,0.3333333333333333,0.0,1.0
3706,0.6913580246913611,0.32421420256111755,0.38333333333333336,0.0,1.0
3707,0.6913580246913611,0.23224679860302677,0.43333333333333335,1.0,0.0
3708,0.6913580246913611,0.19150174621653093,0.4666666666666667,0.0,1.0
3709,0.7037037037037024,0.2217694994179279,0.5166666666666667,1.0,0.0
3710,0.7037037037037024,0.341094295692666,0.55,1.0,0.0
3711,0.7160493827160508,0.18684516880093138,0.5833333333333334,1.0,0.0
3712,0.7160493827160508,0.21827706635622823,0.6166666666666667,1.0,0.0
3713,0.7160493827160508,0.21827706635622823,0.65,1.0,0.0
3714,0.7160493827160508,0.23108265424912688,0.6833333333333333,1.0,0.0
3715,0.7037037037037024,0.39988358556461,0.7166666666666667,0.0,1.0
3716,0.7037037037037024,0.17869615832363217,0.7666666666666667,0.0,1.0
3717,0.7037037037037024,0.2566938300349244,0.8166666666666667,1.0,0.0
3718,0.7037037037037024,0.16006984866123408,0.85,0.0,0.0
3719,0.7037037037037024,0.1641443538998837,0.9333333333333333,1.0,0.0
3720,0.7160493827160508,0.24563445867287548,0.9666666666666667,1.0,0.0
3721,0.7037037037037024,0.1979045401629802,1.0,0.0,1.0
3722,0.6790123456790127,0.21885913853317818,1.05,0.0,1.0
3723,0.6790123456790127,0.16472642607683352,1.1,1.0,0.0
3724,0.6790123456790127,0.3434225844004658,1.1333333333333333,1.0,0.0
3725,0.6790123456790127,0.19732246798603037,1.1666666666666667,0.0,1.0
3726,0.6666666666666714,0.21827706635622823,1.2166666666666666,0.0,0.0
3727,0.6790123456790127,0.19615832363213048,1.3,0.0,1.0
3728,0.6790123456790127,0.359720605355064,1.35,1.0,0.0
3729,0.6913580246913611,0.16821885913853318,1.3833333333333333,1.0,0.0
3730,0.6913580246913611,0.08381839348079168,1.4166666666666667,0.0,1.0
3731,0.6790123456790127,0.13795110593713622,1.4666666666666666,0.0,1.0
3732,0.6790123456790127,0.1216530849825379,1.5166666666666666,0.0,1.0
3733,0.6790123456790127,0.1041909196740396,1.5666666666666667,0.0,1.0
3734,0.6666666666666714,0.17578579743888245,1.6166666666666667,1.0,0.0
3735,0.6790123456790127,0.410360884749709,1.65,0.0,1.0
3736,0.6666666666666714,0.1548311990686846,1.7,0.0,1.0
3737,0.6666666666666714,0.26775320139697323,1.75,0.0,0.0
3738,0.6666666666666714,0.10651920838183937,1.8333333333333333,1.0,0.0
3739,0.6790123456790127,0.16647264260768335,1.8666666666666667,0.0,1.0
3740,0.6790123456790127,0.28812572759022126,1.9166666666666667,0.0,1.0
3741,0.6790123456790127,0.13562281722933645,1.9666666666666666,1.0,0.0
3742,0.6913580246913611,0.1949941792782306,2.0,1.0,0.0
3743,0.7037037037037024,0.23050058207217705,2.033333333333333,1.0,0.0
3744,0.7037037037037024,0.34400465657741564,2.066666666666667,1.0,0.0
3745,0.7037037037037024,0.140279394644936,2.1,1.0,0.0
3746,0.7037037037037024,0.3317811408614669,2.1333333333333333,1.0,0.0
3747,0.6913580246913611,0.130966239813737,2.1666666666666665,0.0,0.0
3748,0.6666666666666714,0.19266589057043082,2.25,1.0,0.0
3749,0.6666666666666714,0.18917345750873116,2.283333333333333,1.0,0.0
3750,0.6666666666666714,0.2817229336437719,2.316666666666667,1.0,0.0
3751,0.6666666666666714,0.24505238649592553,2.35,1.0,0.0
3752,0.6666666666666714,0.20488940628637953,2.3833333333333333,1.0,0.0
3753,0.6666666666666714,0.1670547147846333,2.4166666666666665,0.0,0.0
3754,0.654320987654323,0.17171129220023285,2.5,1.0,0.0
3755,0.654320987654323,0.15948777648428414,2.533333333333333,1.0,0.0
3756,0.654320987654323,0.09371362048894072,2.566666666666667,1.0,0.0
3757,0.6666666666666714,0.22002328288707806,2.6,1.0,0.0
3758,0.6666666666666714,0.20256111757857975,2.6333333333333333,0.0,1.0
3759,0.654320987654323,0.17927823050058211,2.683333333333333,0.0,1.0
3760,0.654320987654323,0.14202561117578583,2.7333333333333334,1.0,0.0
3761,0.6419753086419746,0.1216530849825379,2.7666666666666666,1.0,0.0
3762,0.654320987654323,0.18742724097788133,2.8,0.0,1.0
3763,0.654320987654323,0.2083818393480792,2.85,0.0,1.0
3764,0.654320987654323,0.15133876600698493,2.9,1.0,0.0
3765,0.654320987654323,0.09371362048894072,2.933333333333333,1.0,0.0
3766,0.6666666666666714,0.16006984866123408,2.966666666666667,0.0,1.0
3767,0.6666666666666714,0.11932479627473813,3.0166666666666666,1.0,0.0
3768,0.6666666666666714,0.2689173457508731,3.05,1.0,0.0
3769,0.654320987654323,0.22526193247962756,3.0833333333333335,1.0,0.0
3770,0.654320987654323,0.15599534342258448,3.1166666666666667,0.0,1.0
3771,0.654320987654323,0.2566938300349244,3.1666666666666665,1.0,0.0
3772,0.654320987654323,0.1257275902211875,3.2,0.0,1.0
3773,0.6666666666666714,0.1629802095459838,3.25,1.0,0.0
3774,0.6666666666666714,0.4185098952270082,3.283333333333333,0.0,1.0
3775,0.6666666666666714,0.1816065192083819,3.3333333333333335,0.0,1.0
3776,0.6666666666666714,0.3969732246798604,3.3833333333333333,0.0,0.0
3777,0.6666666666666714,0.21536670547147851,3.466666666666667,1.0,0.0
3778,0.6666666666666714,0.3218859138533178,3.5,0.0,1.0
3779,0.6666666666666714,0.11525029103608853,0.0,0.0,1.0
3780,0.654320987654323,0.2846332945285216,0.05,1.0,0.0
3781,0.6666666666666714,0.1618160651920839,0.08333333333333333,1.0,0.0
3782,0.6296296296296333,0.17287543655413273,0.11666666666666667,1.0,0.0
3783,0.6296296296296333,0.3835855646100116,0.15,1.0,0.0
3784,0.6296296296296333,0.13329452852153667,0.18333333333333332,0.0,0.0
3785,0.6296296296296333,0.3352735739231666,0.26666666666666666,1.0,0.0
3786,0.6419753086419746,0.21944121071012812,0.3,1.0,0.0
3787,0.6419753086419746,0.24388824214202565,0.3333333333333333,1.0,0.0
3788,0.6296296296296333,0.1216530849825379,0.36666666666666664,1.0,0.0
3789,0.6296296296296333,0.19965075669383003,0.4,1.0,0.0
3790,0.6296296296296333,0.280558789289872,0.43333333333333335,1.0,0.0
3791,0.6419753086419746,0.14202561117578583,0.4666666666666667,1.0,0.0
3792,0.654320987654323,0.20954598370197908,0.5,1.0,0.0
3793,0.6419753086419746,0.16938300349243307,0.5333333333333333,1.0,0.0
3794,0.6419753086419746,0.1228172293364378,0.5666666666666667,1.0,0.0
3795,0.6296296296296333,0.10942956926658909,0.6,0.0,1.0
3796,0.6296296296296333,0.140279394644936,0.65,0.0,1.0
3797,0.6296296296296333,0.19557625145518054,0.7,0.0,1.0
3798,0.6296296296296333,0.26426076833527357,0.75,1.0,0.0
3799,0.6296296296296333,0.359720605355064,0.7833333333333333,1.0,0.0
3800,0.6419753086419746,0.19674039580908043,0.8166666666666667,1.0,0.0
3801,0.6419753086419746,0.43538998835855647,0.85,0.0,1.0
3802,0.6419753086419746,0.35098952270081496,0.9,0.0,1.0
3803,0.6419753086419746,0.18626309662398144,0.95,0.0,1.0
3804,0.6419753086419746,0.2112922002328289,1.0,1.0,0.0
3805,0.6419753086419746,0.21012805587892902,1.0333333333333334,1.0,0.0
3806,0.654320987654323,0.23981373690337604,1.0666666666666667,0.0,1.0
3807,0.6419753086419746,0.11175785797438886,1.1166666666666667,0.0,1.0
3808,0.654320987654323,0.22002328288707806,1.1666666666666667,0.0,1.0
3809,0.6419753086419746,0.3457508731082656,1.2166666666666666,0.0,1.0
3810,0.6296296296296333,0.10593713620488943,1.2666666666666666,1.0,0.0
3811,0.6296296296296333,0.22933643771827716,1.3,0.0,1.0
3812,0.6172839506172849,0.25611175785797446,1.35,0.0,1.0
3813,0.6049382716049436,0.13038416763678706,1.4,1.0,0.0
3814,0.6049382716049436,0.17403958090803262,1.4333333333333333,1.0,0.0
3815,0.6049382716049436,0.09196740395809089,1.4666666666666666,0.0,1.0
3816,0.6172839506172849,0.3498253783469151,1.5166666666666666,1.0,0.0
3817,0.6049382716049436,0.16938300349243307,1.55,1.0,0.0
3818,0.6049382716049436,0.14726426076833532,1.5833333333333333,0.0,1.0
3819,0.6172839506172849,0.18800931315483127,1.6333333333333333,1.0,0.0
3820,0.6172839506172849,0.23224679860302677,1.6666666666666667,1.0,0.0
3821,0.6296296296296333,0.14726426076833532,1.7,1.0,0.0
3822,0.6419753086419746,0.24912689173457514,1.7333333333333334,1.0,0.0
3823,0.654320987654323,0.1722933643771828,1.7666666666666666,0.0,1.0
3824,0.6419753086419746,0.24039580908032598,1.8166666666666667,0.0,1.0
3825,0.6419753086419746,0.2630966239813738,1.8666666666666667,1.0,0.0
3826,0.6172839506172849,0.14260768335273577,1.9,0.0,0.0
3827,0.6296296296296333,0.15715948777648436,1.9833333333333334,0.0,0.0
3828,0.6419753086419746,0.1752037252619325,2.066666666666667,0.0,1.0
3829,0.6296296296296333,0.3457508731082656,2.1166666666666667,0.0,1.0
3830,0.6419753086419746,0.11525029103608853,2.1666666666666665,0.0,0.0
3831,0.6419753086419746,0.420838183934808,2.25,1.0,0.0
3832,0.6419753086419746,0.3341094295692667,2.283333333333333,0.0,1.0
3833,0.6419753086419746,0.17287543655413273,2.3333333333333335,0.0,1.0
3834,0.654320987654323,0.21711292200232835,2.3833333333333333,0.0,1.0
3835,0.6666666666666714,0.07392316647264263,2.433333333333333,0.0,1.0
3836,0.6666666666666714,0.15541327124563453,2.4833333333333334,0.0,1.0
3837,0.6790123456790127,0.17345750873108268,2.533333333333333,1.0,0.0
3838,0.6790123456790127,0.1641443538998837,2.566666666666667,1.0,0.0
3839,0.6666666666666714,0.4144353899883585,2.6,1.0,0.0
3840,0.654320987654323,0.23864959254947615,2.6333333333333333,0.0,1.0
3841,0.654320987654323,0.25727590221187435,2.683333333333333,1.0,0.0
3842,0.6666666666666714,0.23108265424912688,2.716666666666667,1.0,0.0
3843,0.6790123456790127,0.21944121071012812,2.75,1.0,0.0
3844,0.6790123456790127,0.03434225844004657,2.783333333333333,1.0,0.0
3845,0.6666666666666714,0.18393480791618166,2.816666666666667,1.0,0.0
3846,0.654320987654323,0.24621653084982542,2.85,1.0,0.0
3847,0.6419753086419746,0.13678696158323633,2.8833333333333333,1.0,0.0
3848,0.654320987654323,0.1641443538998837,2.9166666666666665,0.0,1.0
3849,0.6419753086419746,0.32130384167636794,2.966666666666667,1.0,0.0
3850,0.654320987654323,0.22875436554132722,3.0,1.0,0.0
3851,0.654320987654323,0.14726426076833532,3.033333333333333,0.0,1.0
3852,0.6419753086419746,0.14377182770663566,3.0833333333333335,0.0,0.0
3853,0.6419753086419746,0.5040745052386496,3.1666666666666665,1.0,0.0
3854,0.654320987654323,0.18509895227008155,3.2,1.0,0.0
3855,0.654320987654323,0.0989522700814901,3.2333333333333334,1.0,0.0
3856,0.6666666666666714,0.23864959254947615,3.2666666666666666,0.0,0.0
3857,0.6790123456790127,0.09429569266589066,3.35,0.0,1.0
3858,0.6790123456790127,0.19674039580908043,3.4,0.0,0.0
3859,0.7037037037037024,0.22759022118742733,3.4833333333333334,1.0,0.0
3860,0.7160493827160508,0.25087310826542497,3.5166666666666666,1.0,0.0
3861,0.7160493827160508,0.15075669383003498,3.55,1.0,0.0
3862,0.7160493827160508,0.18218859138533183,3.5833333333333335,0.0,1.0
3863,0.7160493827160508,0.190919674039581,3.6333333333333333,0.0,0.0
3864,0.7037037037037024,0.29452852153667064,3.716666666666667,1.0,0.0
3865,0.7037037037037024,0.26833527357392317,3.75,0.0,1.0
3866,0.7160493827160508,0.26833527357392317,3.8,0.0,0.0
3867,0.7283950617283992,0.08323632130384173,0.0,1.0,0.0
3868,0.7283950617283992,0.8969732246798604,0.03333333333333333,0.0,1.0
3869,0.7407407407407405,0.34400465657741564,0.08333333333333333,0.0,1.0
3870,0.7407407407407405,0.1816065192083819,0.13333333333333333,1.0,0.0
3871,0.7530864197530889,0.17054714784633296,0.16666666666666666,1.0,0.0
3872,0.7530864197530889,0.3259604190919675,0.2,0.0,1.0
3873,0.7654320987654302,0.12863795110593723,0.25,1.0,0.0
3874,0.7530864197530889,0.27357392316647267,0.2833333333333333,1.0,0.0
3875,0.7407407407407405,0.05005820721769505,0.31666666666666665,1.0,0.0
3876,0.7530864197530889,0.15075669383003498,0.35,1.0,0.0
3877,0.7530864197530889,0.2671711292200233,0.38333333333333336,1.0,0.0
3878,0.7407407407407405,0.1763678696158324,0.4166666666666667,0.0,0.0
3879,0.7407407407407405,0.35215366705471485,0.5,1.0,0.0
3880,0.7407407407407405,0.1525029103608848,0.5333333333333333,0.0,1.0
3881,0.7283950617283992,0.2485448195576252,0.5833333333333334,1.0,0.0
3882,0.7160493827160508,0.20547147846332947,0.6166666666666667,1.0,0.0
3883,0.7283950617283992,0.14610011641443543,0.65,1.0,0.0
3884,0.7037037037037024,0.21303841676367874,0.6833333333333333,0.0,1.0
3885,0.7160493827160508,0.26658905704307334,0.7333333333333333,0.0,0.0
3886,0.7160493827160508,0.29627473806752047,0.8166666666666667,1.0,0.0
3887,0.6913580246913611,0.13038416763678706,0.85,1.0,0.0
3888,0.6790123456790127,0.1629802095459838,0.8833333333333333,1.0,0.0
3889,0.6790123456790127,0.4278230500582073,0.9166666666666666,1.0,0.0
3890,0.6790123456790127,0.13736903376018628,0.95,1.0,0.0
3891,0.6790123456790127,0.1268917345750874,0.9833333333333333,1.0,0.0
3892,0.6666666666666714,0.1455180442374855,1.0166666666666666,1.0,0.0
3893,0.6666666666666714,0.0989522700814901,1.05,0.0,1.0
3894,0.6790123456790127,0.2217694994179279,1.1,1.0,0.0
3895,0.6790123456790127,0.1536670547147847,1.1333333333333333,0.0,1.0
3896,0.6790123456790127,0.22002328288707806,1.1833333333333333,0.0,1.0
3897,0.6790123456790127,0.2671711292200233,1.2333333333333334,0.0,1.0
3898,0.6666666666666714,0.27473806752037255,1.2833333333333334,0.0,1.0
3899,0.6666666666666714,0.1484284051222352,1.3333333333333333,0.0,1.0
3900,0.654320987654323,0.31606519208381845,1.3833333333333333,0.0,1.0
3901,0.6666666666666714,0.1641443538998837,1.4333333333333333,0.0,1.0
3902,0.6666666666666714,0.22409778812572767,1.4833333333333334,0.0,0.0
3903,0.6666666666666714,0.2689173457508731,1.5666666666666667,1.0,0.0
3904,0.6666666666666714,0.17927823050058211,1.6,0.0,0.0
3905,0.6666666666666714,0.15017462165308504,1.6833333333333333,0.0,0.0
3906,0.6790123456790127,0.22875436554132722,1.7666666666666666,0.0,1.0
3907,0.6790123456790127,0.07508731082654252,1.8166666666666667,1.0,0.0
3908,0.6790123456790127,0.39231664726426085,1.85,0.0,1.0
3909,0.6790123456790127,0.27066356228172295,1.9,1.0,0.0
3910,0.6913580246913611,0.3352735739231666,1.9333333333333333,0.0,0.0
3911,0.7037037037037024,0.38591385331781136,2.0166666666666666,1.0,0.0
3912,0.6913580246913611,0.09953434225844005,2.05,0.0,1.0
3913,0.7037037037037024,0.17869615832363217,2.1,1.0,0.0
3914,0.7037037037037024,0.2951105937136206,2.1333333333333333,0.0,1.0
3915,0.7160493827160508,0.18917345750873116,2.183333333333333,1.0,0.0
3916,0.7160493827160508,0.30966239813736907,2.216666666666667,1.0,0.0
3917,0.7283950617283992,0.1658905704307334,2.25,1.0,0.0
3918,0.7407407407407405,0.2176949941792783,2.283333333333333,1.0,0.0
3919,0.7160493827160508,0.11059371362048898,2.316666666666667,0.0,1.0
3920,0.7160493827160508,0.2834691501746217,2.3666666666666667,0.0,0.0
3921,0.7160493827160508,0.4173457508731083,2.45,1.0,0.0
3922,0.7160493827160508,0.1897555296856811,2.4833333333333334,1.0,0.0
3923,0.7037037037037024,0.34284051222351575,2.5166666666666666,0.0,1.0
3924,0.7037037037037024,0.32013969732246805,2.566666666666667,0.0,1.0
3925,0.7037037037037024,0.2724097788125728,2.6166666666666667,0.0,1.0
3926,0.7283950617283992,0.27357392316647267,2.6666666666666665,1.0,0.0
3927,0.7160493827160508,0.2566938300349244,2.7,1.0,0.0
3928,0.7160493827160508,0.2258440046565775,2.7333333333333334,0.0,0.0
3929,0.7160493827160508,0.15948777648428414,2.816666666666667,1.0,0.0
3930,0.7283950617283992,0.1938300349243307,2.85,0.0,1.0
3931,0.7283950617283992,0.5081490104772993,2.9,0.0,1.0
3932,0.7407407407407405,0.3585564610011641,2.95,0.0,1.0
3933,0.7283950617283992,0.4569266589057043,3.0,1.0,0.0
3934,0.7283950617283992,0.23748544819557627,3.033333333333333,1.0,0.0
3935,0.7283950617283992,0.20372526193247964,3.066666666666667,0.0,1.0
3936,0.7283950617283992,0.03434225844004657,3.1166666666666667,0.0,1.0
3937,0.7160493827160508,0.4755529685681025,3.1666666666666665,1.0,0.0
3938,0.7160493827160508,0.3690337601862631,3.2,1.0,0.0
3939,0.7160493827160508,0.25320139697322475,3.2333333333333334,1.0,0.0
3940,0.7283950617283992,0.1350407450523865,3.2666666666666666,1.0,0.0
3941,0.7160493827160508,0.13213038416763678,3.3,1.0,0.0
3942,0.7037037037037024,0.47671711292200236,3.3333333333333335,1.0,0.0
3943,0.7037037037037024,0.13387660069848661,3.3666666666666667,0.0,1.0
3944,0.7037037037037024,0.0960419091967405,3.4166666666666665,1.0,0.0
3945,0.6790123456790127,0.12398137369033768,3.45,1.0,0.0
3946,0.6913580246913611,0.2339930151338766,0.0,1.0,0.0
3947,0.6913580246913611,0.28521536670547154,0.03333333333333333,0.0,1.0
3948,0.6913580246913611,0.3381839348079162,0.08333333333333333,0.0,0.0
3949,0.6913580246913611,0.1990686845168801,0.16666666666666666,0.0,1.0
3950,0.7160493827160508,0.1257275902211875,0.21666666666666667,1.0,0.0
3951,0.7037037037037024,0.2339930151338766,0.25,1.0,0.0
3952,0.7037037037037024,0.23457508731082655,0.2833333333333333,0.0,1.0
3953,0.7037037037037024,0.17927823050058211,0.3333333333333333,1.0,0.0
3954,0.7037037037037024,0.18393480791618166,0.36666666666666664,0.0,1.0
3955,0.7037037037037024,0.431315483119907,0.4166666666666667,0.0,1.0
3956,0.7160493827160508,0.1629802095459838,0.4666666666666667,1.0,0.0
3957,0.7037037037037024,0.19324796274738076,0.5,0.0,1.0
3958,0.7037037037037024,0.1990686845168801,0.55,1.0,0.0
3959,0.6913580246913611,0.12223515715948785,0.5833333333333334,1.0,0.0
3960,0.7037037037037024,0.21536670547147851,0.6166666666666667,0.0,1.0
3961,0.7037037037037024,0.12922002328288718,0.6666666666666666,1.0,0.0
3962,0.7037037037037024,0.27590221187427244,0.7,0.0,1.0
3963,0.7160493827160508,0.35913853317811417,0.75,1.0,0.0
3964,0.7160493827160508,0.2083818393480792,0.7833333333333333,0.0,0.0
3965,0.7283950617283992,0.291036088474971,0.8666666666666667,0.0,1.0
3966,0.7160493827160508,0.19732246798603037,0.9166666666666666,1.0,0.0
3967,0.7160493827160508,0.21071012805587896,0.95,1.0,0.0
3968,0.7037037037037024,0.18102444703143195,0.9833333333333333,0.0,1.0
3969,0.7037037037037024,0.1455180442374855,1.0333333333333334,0.0,1.0
3970,0.7037037037037024,0.19557625145518054,1.0833333333333333,1.0,0.0
3971,0.7037037037037024,0.10302677532013971,1.1166666666666667,0.0,1.0
3972,0.7037037037037024,0.2660069848661234,1.1666666666666667,0.0,0.0
3973,0.7037037037037024,0.19965075669383003,1.25,1.0,0.0
3974,0.7037037037037024,0.21362048894062868,1.2833333333333334,1.0,0.0
3975,0.7160493827160508,0.19615832363213048,1.3166666666666667,1.0,0.0
3976,0.7160493827160508,0.2165308498253784,1.35,0.0,0.0
3977,0.7037037037037024,0.11874272409778819,1.4333333333333333,0.0,0.0
3978,0.6913580246913611,0.1990686845168801,1.5166666666666666,0.0,1.0
3979,0.6913580246913611,0.12456344586728763,1.5666666666666667,1.0,0.0
3980,0.6913580246913611,0.1577415599534343,1.6,1.0,0.0
3981,0.6913580246913611,0.12048894062863802,1.6333333333333333,0.0,1.0
3982,0.6913580246913611,0.44412107101280573,1.6833333333333333,0.0,1.0
3983,0.6913580246913611,0.17869615832363217,1.7333333333333334,1.0,0.0
3984,0.6913580246913611,0.12863795110593723,1.7666666666666666,1.0,0.0
3985,0.6913580246913611,0.2817229336437719,1.8,1.0,0.0
3986,0.6790123456790127,0.1268917345750874,1.8333333333333333,1.0,0.0
3987,0.6913580246913611,0.2380675203725262,1.8666666666666667,0.0,1.0
3988,0.6913580246913611,0.16065192083818403,1.9166666666666667,0.0,1.0
3989,0.6913580246913611,0.22467986030267761,1.9666666666666666,1.0,0.0
3990,0.6913580246913611,0.2526193247962748,2.0,1.0,0.0
3991,0.6790123456790127,0.3050058207217695,2.033333333333333,0.0,0.0
3992,0.6913580246913611,0.2991850989522701,2.1166666666666667,1.0,0.0
3993,0.6913580246913611,0.2596041909196741,2.15,1.0,0.0
3994,0.6913580246913611,0.090803259604191,2.183333333333333,1.0,0.0
3995,0.7037037037037024,0.1548311990686846,2.216666666666667,1.0,0.0
3996,0.6913580246913611,0.26367869615832373,2.25,1.0,0.0
3997,0.6913580246913611,0.2660069848661234,2.283333333333333,0.0,1.0
3998,0.6666666666666714,0.13154831199068684,2.3333333333333335,1.0,0.0
3999,0.654320987654323,0.2433061699650757,2.3666666666666667,1.0,0.0
4000,0.654320987654323,0.14668218859138538,2.4,1.0,0.0
4001,0.6790123456790127,0.14784633294528526,2.433333333333333,1.0,0.0
4002,0.6790123456790127,0.250291036088475,2.466666666666667,0.0,0.0
4003,0.6790123456790127,0.16647264260768335,2.55,1.0,0.0
4004,0.6790123456790127,0.20430733410942958,2.5833333333333335,1.0,0.0
4005,0.6666666666666714,0.11932479627473813,2.6166666666666667,1.0,0.0
4006,0.6666666666666714,0.13853317811408616,2.65,0.0,1.0
4007,0.6790123456790127,0.18859138533178121,2.7,1.0,0.0
4008,0.6790123456790127,0.11699650756693836,2.7333333333333334,1.0,0.0
